 v-sweep         v(ng)           i(Vd_sat)      
 2.21000000e-01  2.21000000e-01 -2.43423780e-11 
 2.22000000e-01  2.22000000e-01 -2.50131001e-11 
 2.23000000e-01  2.23000000e-01 -2.57037133e-11 
 2.24000000e-01  2.24000000e-01 -2.64148040e-11 
 2.25000000e-01  2.25000000e-01 -2.71469760e-11 
 2.26000000e-01  2.26000000e-01 -2.79008506e-11 
 2.27000000e-01  2.27000000e-01 -2.86770674e-11 
 2.28000000e-01  2.28000000e-01 -2.94762846e-11 
 2.29000000e-01  2.29000000e-01 -3.02991794e-11 
 2.30000000e-01  2.30000000e-01 -3.11464492e-11 
 2.31000000e-01  2.31000000e-01 -3.20188114e-11 
 2.32000000e-01  2.32000000e-01 -3.29170045e-11 
 2.33000000e-01  2.33000000e-01 -3.38417884e-11 
 2.34000000e-01  2.34000000e-01 -3.47939451e-11 
 2.35000000e-01  2.35000000e-01 -3.57742796e-11 
 2.36000000e-01  2.36000000e-01 -3.67836202e-11 
 2.37000000e-01  2.37000000e-01 -3.78228192e-11 
 2.38000000e-01  2.38000000e-01 -3.88927538e-11 
 2.39000000e-01  2.39000000e-01 -3.99943267e-11 
 2.40000000e-01  2.40000000e-01 -4.11284669e-11 
 2.41000000e-01  2.41000000e-01 -4.22961302e-11 
 2.42000000e-01  2.42000000e-01 -4.34983002e-11 
 2.43000000e-01  2.43000000e-01 -4.47359892e-11 
 2.44000000e-01  2.44000000e-01 -4.60102387e-11 
 2.45000000e-01  2.45000000e-01 -4.73221203e-11 
 2.46000000e-01  2.46000000e-01 -4.86727370e-11 
 2.47000000e-01  2.47000000e-01 -5.00632235e-11 
 2.48000000e-01  2.48000000e-01 -5.14947472e-11 
 2.49000000e-01  2.49000000e-01 -5.29685095e-11 
 2.50000000e-01  2.50000000e-01 -5.44857466e-11 
 2.51000000e-01  2.51000000e-01 -5.60477302e-11 
 2.52000000e-01  2.52000000e-01 -5.76557689e-11 
 2.53000000e-01  2.53000000e-01 -5.93112089e-11 
 2.54000000e-01  2.54000000e-01 -6.10154355e-11 
 2.55000000e-01  2.55000000e-01 -6.27698737e-11 
 2.56000000e-01  2.56000000e-01 -6.45759898e-11 
 2.57000000e-01  2.57000000e-01 -6.64352920e-11 
 2.58000000e-01  2.58000000e-01 -6.83493323e-11 
 2.59000000e-01  2.59000000e-01 -7.03197071e-11 
 2.60000000e-01  2.60000000e-01 -7.23480588e-11 
 2.61000000e-01  2.61000000e-01 -7.44360769e-11 
 2.62000000e-01  2.62000000e-01 -7.65854996e-11 
 2.63000000e-01  2.63000000e-01 -7.87981147e-11 
 2.64000000e-01  2.64000000e-01 -8.10757616e-11 
 2.65000000e-01  2.65000000e-01 -8.34203321e-11 
